2.700000000000000178e+00 3.174952753047071696e-01 1.817980629014328275e-01 2.070911027465360543e-01 2.082893308377071484e-01 2.150308769858913782e-01 2.106517906297155907e-01 2.056475234103462835e-01 2.081475082932456588e-01 2.094351780834249888e-01
2.800000000000000266e+00 1.092363663062128620e-01 1.826920588239535070e-01 2.458374050145696876e-01 1.712203310071533369e-01 2.011363332710768281e-01 1.999665883678688194e-01 2.076964661912313603e-01 2.083498055189292042e-01 2.064817006822500245e-01
2.900000000000000355e+00 1.194167926277475006e-01 1.849939623563102986e-01 2.264942483485719860e-01 1.809429941281941456e-01 1.968938784509174367e-01 2.043853276534396968e-01 2.069856380493881598e-01 2.063128159543823892e-01 2.007605212647200488e-01
3.000000000000000000e+00 2.215147040518665456e-01 1.043936065817693548e-01 1.921681083632464093e-01 2.025315910514239315e-01 1.938054968041231507e-01 1.974693443689108374e-01 1.981048668774195998e-01 1.958000388774438771e-01 1.951834725864236009e-01
3.100000000000000089e+00 2.268650686348552548e-01 1.717345026761547544e-01 2.031858028101976021e-01 1.900701620756430343e-01 1.763136110102838383e-01 1.893584141968096546e-01 1.847340296115435876e-01 1.848959816908656850e-01 1.858585950595869341e-01
3.200000000000000178e+00 1.519948773450059687e-01 1.354194476771594102e-01 1.217141701677952326e-01 1.603149543634436180e-01 1.426060645721277942e-01 1.700033261702573462e-01 1.743564919438211624e-01 1.712756231123192530e-01 1.733837023394130816e-01
3.300000000000000266e+00 -1.091064774854490493e-01 1.307415564736762459e-01 1.635806417455535344e-01 1.779903307274905144e-01 1.373164569491231446e-01 1.539281245095973916e-01 1.548617311021159570e-01 1.555649887330271819e-01 1.543539297419072032e-01
3.400000000000000355e+00 4.919583637252616937e-03 2.643784809720885476e-01 1.584703287286660933e-01 1.516287599359153193e-01 1.395393071887092440e-01 1.394084623904040532e-01 1.338192399053051151e-01 1.372823890496624455e-01 1.358922218805743154e-01
3.500000000000000000e+00 1.879083900513964789e-01 1.449608689892457891e-01 1.599222218701611964e-01 1.260208461467026142e-01 1.109642257923120351e-01 1.152454947750854303e-01 1.134979580529410365e-01 1.127197925285896296e-01 1.139441908415685933e-01
3.600000000000000089e+00 6.092010369011234550e-02 8.086538388327123295e-02 9.420058866831093614e-02 9.884644630535953380e-02 8.825596995563911307e-02 8.717550622215092249e-02 8.588918046412807872e-02 8.976545652126774466e-02 8.887142508221036741e-02
3.700000000000000178e+00 5.509078042549508253e-02 2.739179618059709581e-02 6.821672051751598298e-02 7.544623449593031161e-02 5.963774172984530331e-02 7.180319336181914536e-02 5.650422749818322793e-02 5.810257227042308487e-02 6.086099632092970002e-02
3.800000000000000266e+00 -6.065249186281899962e-02 7.716578063565379675e-02 2.361196439018464766e-02 3.709486514564692278e-02 3.852717780913475498e-02 3.721356418977055797e-02 2.803839834478924833e-02 2.645573058244014147e-02 3.100052669242014600e-02
3.900000000000000355e+00 1.711147981791615036e-02 5.439933037334358790e-02 -6.271210896768461551e-02 3.491218597607961306e-03 -7.810948136754183348e-03 8.459713290333662275e-03 -5.846684080397601332e-03 -2.215609837499009274e-03 -2.711849848531002524e-03
4.000000000000000000e+00 -5.242119891396848641e-02 -6.608963899726630342e-02 1.046237434693237517e-02 -4.470792616601709790e-02 -3.993737563535205981e-02 -4.289318352410082663e-02 -3.845527652609202068e-02 -3.818009070571124625e-02 -3.719352433873217983e-02
4.100000000000000533e+00 -7.844609889215438392e-02 2.615830012298074603e-02 -6.166670943268023897e-02 -6.635518213876255567e-02 -6.483635455322879493e-02 -7.041977391424428245e-02 -7.638701285195516333e-02 -7.531723933286284256e-02 -7.551923646074042151e-02
4.200000000000000178e+00 -3.733230177507745329e-01 -2.152723070065429012e-01 -1.500032864286131584e-01 -1.138420179749137645e-01 -1.111781616080974311e-01 -1.176755779056065515e-01 -1.144586822491370781e-01 -1.169642260247096416e-01 -1.138729894364510220e-01
4.299999999999999822e+00 -7.130820865639278527e-02 -1.761830916990275997e-01 -1.536180979821923087e-01 -1.472661424402449126e-01 -1.769331456380554557e-01 -1.555102010042695437e-01 -1.586905148390924669e-01 -1.587714783733355228e-01 -1.575668532543488820e-01
4.400000000000000355e+00 -2.492888746410611422e-01 -1.382988472897230814e-01 -2.409236331959915822e-01 -2.036057210605024537e-01 -2.086600514627005853e-01 -2.037510174706779476e-01 -2.012212596156618682e-01 -1.992306515743642037e-01 -2.008247436271011765e-01
4.500000000000000000e+00 -1.724066512519503158e-01 -2.123509505079881343e-01 -2.061133394153880916e-01 -2.452142154200299684e-01 -2.495092082830278613e-01 -2.420079917527250823e-01 -2.445499675595301792e-01 -2.466167351167972144e-01 -2.437826932826899218e-01
4.600000000000000533e+00 -2.555175770607805985e-01 -2.454043194866198929e-01 -2.935941193027201135e-01 -2.971112546435774049e-01 -2.830058013850577092e-01 -2.851757509946027946e-01 -2.853694302872904487e-01 -2.903076276444834236e-01 -2.879882342383341398e-01
4.700000000000000178e+00 -1.197034526478750749e-01 -3.381072504974625414e-01 -3.676821133416010023e-01 -3.356765250282291446e-01 -3.224826263369238721e-01 -3.400019638571726288e-01 -3.325169867723260508e-01 -3.342654814534508079e-01 -3.339759880887536725e-01
4.800000000000000711e+00 -3.347398205946375827e-01 -4.780576621916552971e-01 -3.731709646880957409e-01 -3.857478327831996290e-01 -3.832128039113629758e-01 -3.741562978908044013e-01 -3.865187986857864799e-01 -3.815660297403800083e-01 -3.818921968050072446e-01
4.900000000000000355e+00 -4.453597658204551113e-01 -4.480825393796975531e-01 -4.255895645407198336e-01 -3.975131713446375392e-01 -4.179376866343188501e-01 -4.342598722070556971e-01 -4.281835117462700069e-01 -4.273263886309990323e-01 -4.279816953437716176e-01
5.000000000000000000e+00 -3.548476382310214450e-01 -4.367468680469454578e-01 -5.243595467505174357e-01 -4.755832887432600575e-01 -4.887132532052878564e-01 -4.800439841813235464e-01 -4.741664998905275596e-01 -4.756353608108752629e-01 -4.740847709815156352e-01
5.100000000000000533e+00 -6.005214689928236593e-01 -5.489974814984205365e-01 -5.204348725180713009e-01 -5.776361003137919781e-01 -5.175289650539275366e-01 -5.214987323108885020e-01 -5.206530612417142878e-01 -5.229547145728744573e-01 -5.224500635143343175e-01
5.200000000000000178e+00 -6.138794311214280652e-01 -6.733571554889842270e-01 -5.601561434562787323e-01 -5.414165307897481627e-01 -5.755676516859679070e-01 -5.637321021423790102e-01 -5.704745964022284177e-01 -5.702859456126567750e-01 -5.695144716550686326e-01
5.300000000000000711e+00 -4.820547697394826914e-01 -5.850402559105297717e-01 -6.231208266646427463e-01 -5.905312882913502648e-01 -6.061265190766562672e-01 -6.113546506638242173e-01 -6.077082603881970302e-01 -6.127294849545481537e-01 -6.142443434323217044e-01
5.400000000000000355e+00 -6.418128586072950892e-01 -6.718284821959046305e-01 -6.440158195087232196e-01 -6.605874639709683471e-01 -6.376925302186572386e-01 -6.555779196438754619e-01 -6.598571039112350878e-01 -6.559848695498687876e-01 -6.586171649057714905e-01
5.500000000000000000e+00 -5.638138653868435268e-01 -8.016403012281675400e-01 -7.425180004290409252e-01 -7.018002875920117400e-01 -6.928380402331031362e-01 -7.118360471745452944e-01 -6.949129855832232305e-01 -7.011125308908461307e-01 -7.009592255309495812e-01
5.600000000000000533e+00 -7.943852943922310450e-01 -7.727219830769855857e-01 -7.554221767879379934e-01 -7.356837656409694892e-01 -7.456050800686679914e-01 -7.473463164244071866e-01 -7.433577738168464233e-01 -7.433861476875345264e-01 -7.420936151513188861e-01
5.700000000000000178e+00 -8.237309871034650399e-01 -8.108624696064574700e-01 -8.039216832093705190e-01 -7.672081480035020107e-01 -7.813098619849763171e-01 -7.881746813047871836e-01 -7.797825312167492307e-01 -7.807036882058108196e-01 -7.808594328881629520e-01
5.800000000000000711e+00 -8.895632804213370326e-01 -9.020398972642320601e-01 -7.960150796222220659e-01 -8.076983052120224604e-01 -7.930554615435004839e-01 -8.093621166396495203e-01 -8.198220059123858539e-01 -8.227091976867323408e-01 -8.181093832068967453e-01
5.900000000000000355e+00 -9.602328761003247060e-01 -8.508747529135628485e-01 -8.322767194316041950e-01 -8.464319291148385549e-01 -8.466568369164652053e-01 -8.507851575540046341e-01 -8.569516090645609152e-01 -8.517175320830716601e-01 -8.535799148091079980e-01
6.000000000000000000e+00 -9.225017576112792828e-01 -9.135669281982028433e-01 -9.299009781275894282e-01 -8.703609724604686182e-01 -8.945832388703196525e-01 -8.821006790967600431e-01 -8.859562239572777997e-01 -8.835141916630305792e-01 -8.844651765935449550e-01
6.100000000000000533e+00 -8.172060230615592058e-01 -9.349040385919159535e-01 -9.255415063106835483e-01 -9.309880863300749043e-01 -9.136833319035030376e-01 -9.198244277803565572e-01 -9.153084887996655317e-01 -9.128867591233699175e-01 -9.138229707076742647e-01
6.200000000000000178e+00 -9.525338956135184221e-01 -9.468673033244405790e-01 -9.805396391207955586e-01 -9.509980752566442597e-01 -9.418112026875012921e-01 -9.360005459823314000e-01 -9.397904846481799357e-01 -9.432533540131010641e-01 -9.419587814159622319e-01
6.300000000000000711e+00 -8.902928732302557435e-01 -9.933393323813676234e-01 -9.561695543487527260e-01 -9.902798249178472734e-01 -9.423521680458336602e-01 -9.628629114413168599e-01 -9.657672395770942053e-01 -9.653064818695542559e-01 -9.656093515364025937e-01
6.400000000000000355e+00 -8.085651705183358740e-01 -9.112097155205312049e-01 -9.287491062512167606e-01 -9.846953669035728440e-01 -9.795890725332514481e-01 -9.861401922201439296e-01 -9.834373773548341635e-01 -9.867704048767006464e-01 -9.865521091660393038e-01
6.500000000000000000e+00 -1.061979458733698367e+00 -1.110629885433461972e+00 -1.043227797586262717e+00 -9.974069355746391086e-01 -9.982097901630276882e-01 -1.012583158424613217e+00 -1.005181844337734276e+00 -1.006676569519080022e+00 -1.005289630517915089e+00
6.600000000000000533e+00 -9.725850546811383168e-01 -9.888995134171553181e-01 -1.075382305816063200e+00 -9.933838449931154946e-01 -1.041964687660960065e+00 -1.022638234063998119e+00 -1.022229156011118967e+00 -1.021189733607593464e+00 -1.019351480723575509e+00
6.700000000000000178e+00 -1.065827044830484738e+00 -1.016665846356065384e+00 -1.030596118448389387e+00 -1.007174043834871746e+00 -1.036077748061566384e+00 -1.035386998234585132e+00 -1.037792438563580610e+00 -1.033725966600501200e+00 -1.032961396270673182e+00
6.800000000000000711e+00 -9.028417993849674472e-01 -1.018372443007623529e+00 -1.052043554952221349e+00 -1.026766146599165541e+00 -1.038993282045960642e+00 -1.046718123038647086e+00 -1.039623131285326574e+00 -1.040863248655290674e+00 -1.042140398276066637e+00
6.900000000000000355e+00 -1.007522942403487498e+00 -1.079988649300083425e+00 -1.009224579950440237e+00 -1.033906144098887703e+00 -1.051436465719145730e+00 -1.043547406277721468e+00 -1.049892547984820013e+00 -1.048612965198962188e+00 -1.048529902119929247e+00
7.000000000000000000e+00 -1.068256257807581155e+00 -1.020193349382320092e+00 -1.053016212381878258e+00 -1.059385831261947075e+00 -1.065658449748320136e+00 -1.051489397045182850e+00 -1.050928424043206411e+00 -1.051746503485097461e+00 -1.051452586909300546e+00
7.100000000000000533e+00 -1.047240199360728763e+00 -1.087825276970783683e+00 -1.076398771389032394e+00 -1.032617081936313408e+00 -1.052281636524707631e+00 -1.057787328620131362e+00 -1.050127928495099283e+00 -1.053049241399402369e+00 -1.053448088103760671e+00
7.200000000000000178e+00 -9.654436136369480836e-01 -9.816470718702069442e-01 -1.052134451725852404e+00 -1.032798596149575587e+00 -1.032050203707319813e+00 -1.051208771706555911e+00 -1.043538555770838760e+00 -1.049286934043014652e+00 -1.049963538233810389e+00
7.300000000000000711e+00 -1.071778813982000589e+00 -1.062137595017078162e+00 -1.014935208806590827e+00 -1.045474558967133705e+00 -1.057773694904193595e+00 -1.040931123895037835e+00 -1.042263823138315226e+00 -1.044114012684525639e+00 -1.045055865073293955e+00
7.400000000000000355e+00 -1.124217502908812616e+00 -1.038810878385579617e+00 -1.095022036771976293e+00 -1.022446695163245600e+00 -1.031605854694543911e+00 -1.037986371980451183e+00 -1.042378635340058590e+00 -1.037964996654886285e+00 -1.039473819119016484e+00
7.500000000000000000e+00 -1.056174712713548347e+00 -9.968263018381009477e-01 -1.044205247430160632e+00 -1.051515432162051455e+00 -1.036476407837726654e+00 -1.032320727726838916e+00 -1.038559201365516049e+00 -1.029640520593897879e+00 -1.029499446423278730e+00
7.600000000000000533e+00 -1.052989149476208697e+00 -9.308683145408056525e-01 -1.039716387108324813e+00 -1.041620107337902335e+00 -1.020733769639530442e+00 -1.016106405001782953e+00 -1.017197662007397918e+00 -1.019104780825239143e+00 -1.018575760666945662e+00
7.700000000000000178e+00 -1.078343216660474724e+00 -1.124521861358928954e+00 -1.053968232955715179e+00 -1.025075054191064927e+00 -1.003569195279184534e+00 -1.000806235498845398e+00 -1.010015111781837227e+00 -1.006557241844963757e+00 -1.004869534509304607e+00
7.800000000000000711e+00 -1.030284785475833020e+00 -9.543535559771306742e-01 -9.475850035170981789e-01 -9.855606339150725370e-01 -9.820207793212007985e-01 -9.921352845319341140e-01 -9.908958281141412305e-01 -9.921194201406717816e-01 -9.900684583281122997e-01
7.900000000000000355e+00 -9.205141164723623648e-01 -8.285677680478726881e-01 -9.688728625986793297e-01 -9.661055761117868235e-01 -9.742097099171825869e-01 -9.747174147478132600e-01 -9.747914051211904463e-01 -9.768885105607522101e-01 -9.752295294169168738e-01
8.000000000000000000e+00 -9.331889079838354695e-01 -9.172457942779513873e-01 -9.193001811916675647e-01 -9.685647998398793090e-01 -9.563758233887309501e-01 -9.514123697730253459e-01 -9.611494913710492138e-01 -9.599188908299353118e-01 -9.597353920463226329e-01
8.099999999999999645e+00 -8.018768410617266307e-01 -9.745409837129201946e-01 -9.447707273728075394e-01 -9.313122179193175088e-01 -9.423692352181906040e-01 -9.458783311536218541e-01 -9.399364228853850367e-01 -9.443887126281633737e-01 -9.421250732507190362e-01
8.200000000000001066e+00 -9.304890209275513691e-01 -9.493985593267797451e-01 -9.575111084671699135e-01 -9.471198852826080428e-01 -9.333878397718026187e-01 -9.253814578195008744e-01 -9.191122189639034934e-01 -9.233456153529080446e-01 -9.228713617868884445e-01
8.300000000000000711e+00 -9.348710397232468106e-01 -9.592420086015400749e-01 -8.570748327253177035e-01 -8.949317698088401496e-01 -9.179456423607739168e-01 -8.987174498114592902e-01 -9.037577369815247286e-01 -9.047111344329845650e-01 -9.049168230008578506e-01
8.400000000000000355e+00 -8.638477226560492550e-01 -8.689880739713061741e-01 -9.052245627429473807e-01 -8.946533641930564107e-01 -8.781310409618936497e-01 -8.849455281323521660e-01 -8.891355225453109190e-01 -8.853432550186903782e-01 -8.861934123531957086e-01
8.500000000000000000e+00 -6.735722807911384002e-01 -9.442336640454507268e-01 -8.967416474032383622e-01 -8.851514593214062643e-01 -8.619753684863374898e-01 -8.624497191329195678e-01 -8.728787092742552600e-01 -8.670713614584101281e-01 -8.687788598653567451e-01
8.599999999999999645e+00 -9.612129361222183643e-01 -7.978691024454790393e-01 -8.605128072959956631e-01 -8.422573895916644071e-01 -8.413882863707951021e-01 -8.500706585628985401e-01 -8.552069655212709565e-01 -8.522321418574547724e-01 -8.514536279759991055e-01
8.700000000000001066e+00 -7.501771526234388698e-01 -9.250447064660205498e-01 -8.892531380690450460e-01 -8.546225409392096406e-01 -8.378254535331550734e-01 -8.415911177071411231e-01 -8.364667099327370847e-01 -8.365061592304963156e-01 -8.356464740886324627e-01
8.800000000000000711e+00 -7.059803942628192219e-01 -8.062200761884645850e-01 -8.330021495666183329e-01 -8.442427803311679524e-01 -8.282704457268003084e-01 -8.147857898840470403e-01 -8.250180523812467026e-01 -8.179755034413129788e-01 -8.203398839311942803e-01
8.900000000000000355e+00 -7.620332848495265932e-01 -8.104485553553526511e-01 -7.776328498847159265e-01 -7.715608095285313439e-01 -7.971454364824552830e-01 -8.070342071293489239e-01 -8.064232243702486036e-01 -8.048375266552673102e-01 -8.058497921286515986e-01
9.000000000000000000e+00 -8.325274587626763090e-01 -8.104664430552495080e-01 -7.399606336755885083e-01 -7.746015925269633673e-01 -7.837595444470590866e-01 -7.973947008835057249e-01 -7.946073922240943777e-01 -7.950369492292864715e-01 -7.918106590050748572e-01
9.099999999999999645e+00 -7.400422639476923470e-01 -7.073599883015200263e-01 -7.826523681177527392e-01 -8.000641070030123370e-01 -7.789860345406031117e-01 -7.950131947493033202e-01 -7.859391204098272743e-01 -7.838758423123244334e-01 -7.825472674388279648e-01
9.200000000000001066e+00 -8.687172043021031964e-01 -8.712808471370065977e-01 -7.596286730022410172e-01 -7.831923055769435260e-01 -7.617828323561887105e-01 -7.709310232860493439e-01 -7.710600920860137819e-01 -7.736154757697385476e-01 -7.733335878639358008e-01
9.300000000000000711e+00 -6.585432486957927267e-01 -8.028265406397600001e-01 -7.922854178603747632e-01 -7.751877378933437202e-01 -7.532452588078490940e-01 -7.649781168492906236e-01 -7.668942833839859086e-01 -7.641598493340654441e-01 -7.655571641239750091e-01
9.400000000000000355e+00 -5.477720561016862222e-01 -7.507702167232781498e-01 -7.563912231473660652e-01 -7.410575803637691195e-01 -7.547513202104371155e-01 -7.636999601480294331e-01 -7.665359574820683752e-01 -7.601849191482711321e-01 -7.612629681842937313e-01
9.500000000000000000e+00 -5.661415339869240171e-01 -7.704097904507459793e-01 -7.602784158092588118e-01 -7.491715068256420418e-01 -7.577674713966031650e-01 -7.520069566717854093e-01 -7.546705844855144951e-01 -7.586177769078735755e-01 -7.573170810475507997e-01
9.600000000000001421e+00 -7.465834585105147747e-01 -7.497687955767263768e-01 -7.234080070232973281e-01 -7.762354614203033076e-01 -7.494630948745516497e-01 -7.611949424051085433e-01 -7.542343279371049869e-01 -7.579230521185637004e-01 -7.588516892616077314e-01
9.700000000000001066e+00 -7.014044314817997616e-01 -7.710839081176975585e-01 -7.664890318811027337e-01 -7.661046053134779044e-01 -7.601516182475059891e-01 -7.709507322855093658e-01 -7.597045148635389600e-01 -7.606085850325320363e-01 -7.615542762499896146e-01
9.800000000000000711e+00 -8.926937872579584488e-01 -7.519040209924781060e-01 -7.267466529215428350e-01 -7.784537067184978953e-01 -7.641393768882340787e-01 -7.548125162483408923e-01 -7.655308961334037487e-01 -7.636179982286598333e-01 -7.649665241114448344e-01
9.900000000000000355e+00 -6.507710376369001404e-01 -8.199582602953295885e-01 -7.381049451453363108e-01 -7.905960690121640599e-01 -7.788716960231479858e-01 -7.816565443225059751e-01 -7.729131409192061541e-01 -7.759010385904899776e-01 -7.720040690943162920e-01
1.000000000000000000e+01 -7.993123378616667773e-01 -7.809799090000019151e-01 -7.967832132397825173e-01 -7.694817471291670596e-01 -7.888440904963809341e-01 -7.770860977482412224e-01 -7.792285991397385203e-01 -7.831742490037667537e-01 -7.818888599293348785e-01
